,politik,finland,stat,finsk,finne,nation,folk,gräns,modern,ryss,rike,författning,grundlag,fred,ryssland,makt,representation,styre,regel,rättighet,monark,regent,provins,system,krig,land,stånd,regeringsform,regering,riksdag,parlament,lag,kung,kejsare,senat,medborgare,historia,begrepp,europeisk,universitet,sekel,århundrade,förändring,byta,historisk,swensk,inre,inrikes,europa,tidig,fråga,delta,ställning,bilda,form,del,skilja,dela,hertig,offentlig,allmän,tid,period,era,språk,olik,annorlunda,stötta,stödja,styresman,publicera,princip,förbi,förra,föreställning,petersburg,akademi,samfund,annan,skapa,artikel,trakt,medlem,gemensam,ämbetsman,officiell,förena,jämförelse,general,allmoge,valuta,sedel,mynt,penning
hertig,0.321330726146698,0.434649795293808,0.3642231523990631,0.22249314188957214,0.055988624691963196,0.34984543919563293,0.3226572275161743,0.4447821080684662,0.02751629799604416,0.4773677885532379,0.2718461751937866,0.27707692980766296,0.4593789875507355,0.33320119976997375,0.5106530785560608,0.3354616165161133,0.49524208903312683,0.3657507598400116,0.24393649399280548,0.16318891942501068,0.5133688449859619,0.5063174366950989,0.5516211986541748,0.3838219940662384,0.4384475648403168,0.24836553633213043,0.2676893174648285,0.4288625419139862,0.41113603115081787,0.4475865960121155,0.5370015501976013,0.17803552746772766,0.4625001847743988,0.6352545022964478,0.5533652901649475,0.2831306755542755,0.3378971815109253,0.2515299618244171,0.5026386976242065,0.4994710683822632,0.4029785692691803,0.5077682137489319,0.36504727602005005,0.10288216173648834,0.34796640276908875,0.2777981162071228,0.34113824367523193,0.30058929324150085,0.37678077816963196,0.1688535064458847,0.25600168108940125,0.2286510169506073,0.32743826508522034,0.3305412530899048,0.3281295597553253,0.3374018669128418,0.32385143637657166,0.20479105412960052,1.0,0.4125257432460785,0.20106735825538635,0.12679773569107056,0.46112775802612305,0.22279009222984314,0.13378804922103882,0.25444337725639343,0.20332743227481842,0.5162400007247925,0.31567487120628357,0.4049719274044037,0.3619960844516754,0.4150049090385437,0.3552493751049042,0.1772763431072235,0.47745373845100403,0.5172072649002075,0.39013028144836426,0.3360167145729065,0.20328742265701294,0.3145866096019745,0.38124221563339233,0.23839741945266724,0.334717333316803,0.4186343848705292,0.4260399639606476,0.4322720468044281,0.355115681886673,0.37502554059028625,0.5454697608947754,0.3056110441684723,0.39746588468551636,0.16487914323806763,0.3058900237083435,0.15758194029331207
offentlig,0.5766923427581787,0.3974435329437256,0.4287755787372589,0.41682344675064087,0.2600378394126892,0.45840153098106384,0.255169540643692,0.4758995473384857,0.292061448097229,0.48802924156188965,0.3702464997768402,0.5408737659454346,0.7220827341079712,0.34143394231796265,0.5609725713729858,0.5384817719459534,0.642971932888031,0.6677953600883484,0.4695452153682709,0.4408724009990692,0.5545527935028076,0.5231829285621643,0.5178593993186951,0.6166111826896667,0.38365358114242554,0.28791916370391846,0.4457153081893921,0.7160353064537048,0.41822636127471924,0.5983485579490662,0.5901720523834229,0.3995934724807739,0.31934040784835815,0.4384150207042694,0.6595256924629211,0.4368813633918762,0.46556007862091064,0.49342015385627747,0.6729548573493958,0.7322420477867126,0.6980188488960266,0.5793576836585999,0.5471458435058594,0.20882031321525574,0.6381686329841614,0.47553613781929016,0.3618966341018677,0.5271022319793701,0.42687639594078064,0.4679235517978668,0.47044357657432556,0.3338632583618164,0.42526036500930786,0.528728723526001,0.4296279847621918,0.32286936044692993,0.5475060343742371,0.33964940905570984,0.4125257432460785,0.9999999403953552,0.4867033064365387,0.326707661151886,0.7029451727867126,0.45692211389541626,0.4664975702762604,0.4208974242210388,0.44567444920539856,0.6598851084709167,0.49576839804649353,0.6246638298034668,0.7064161896705627,0.5993062257766724,0.3663027584552765,0.28101009130477905,0.5828450322151184,0.4834173619747162,0.7510358095169067,0.6368848085403442,0.3157476782798767,0.5571196675300598,0.5973900556564331,0.2606842517852783,0.5695837736129761,0.5783025026321411,0.4985129237174988,0.6332687735557556,0.3775904178619385,0.5980116128921509,0.3885085880756378,0.439907431602478,0.6533575654029846,0.3625486195087433,0.35428953170776367,0.2710753381252289
allmän,0.3651179373264313,0.2544333040714264,0.3556770086288452,0.18250344693660736,0.14403727650642395,0.37340083718299866,0.22983510792255402,0.2955092489719391,0.2327278107404709,0.28081780672073364,0.42791494727134705,0.515424907207489,0.44016405940055847,0.27455389499664307,0.3188285231590271,0.328592985868454,0.38275080919265747,0.39922988414764404,0.3022151291370392,0.31332817673683167,0.28612110018730164,0.4900822937488556,0.29156947135925293,0.40500226616859436,0.22602303326129913,0.2548585832118988,0.3116739094257355,0.4502650499343872,0.2567446231842041,0.41353774070739746,0.37415552139282227,0.3334270417690277,0.19319458305835724,0.19640322029590607,0.2999130189418793,0.4196138381958008,0.2105487883090973,0.3276802599430084,0.3736410140991211,0.4494200348854065,0.43833398818969727,0.38500550389289856,0.38426077365875244,0.10804347693920135,0.40488213300704956,0.1964326947927475,0.38231223821640015,0.39652225375175476,0.4490277171134949,0.3266339600086212,0.28578096628189087,0.31452637910842896,0.32071369886398315,0.361478716135025,0.3180501461029053,0.18008102476596832,0.2849103510379791,0.21620021760463715,0.20106735825538635,0.4867033064365387,1.0,0.20887687802314758,0.449081152677536,0.25991129875183105,0.34543320536613464,0.34108105301856995,0.3662165403366089,0.37587645649909973,0.18162749707698822,0.4090189039707184,0.4693296551704407,0.3664971888065338,0.23106740415096283,0.19836243987083435,0.38683801889419556,0.21860049664974213,0.4783458113670349,0.5448266267776489,0.30170154571533203,0.3998713493347168,0.3807787597179413,0.20255927741527557,0.49365007877349854,0.5377083420753479,0.3561578094959259,0.3767492175102234,0.23564879596233368,0.3805246949195862,0.17177194356918335,0.3891163170337677,0.37333929538726807,0.1582421362400055,0.18859335780143738,0.17387714982032776
tid,0.2480541616678238,0.21135281026363373,0.2464083433151245,0.1427004486322403,0.10083581507205963,0.20558394491672516,0.13838252425193787,0.24949045479297638,0.1080312728881836,0.3240010440349579,0.24928073585033417,0.2884007692337036,0.3695926368236542,0.2472819834947586,0.20816662907600403,0.3118259310722351,0.2385128140449524,0.3741433918476105,0.33690884709358215,0.19114936888217926,0.2337934374809265,0.24465979635715485,0.29741162061691284,0.3352913558483124,0.21472321450710297,0.19564791023731232,0.14887095987796783,0.37369704246520996,0.24747022986412048,0.2993718683719635,0.21692074835300446,0.18977516889572144,0.24267584085464478,0.19408166408538818,0.27592673897743225,0.21515487134456635,0.14451926946640015,0.26974982023239136,0.333937406539917,0.3775548040866852,0.39375466108322144,0.35128721594810486,0.3471909761428833,0.20043902099132538,0.22913964092731476,0.17511211335659027,0.11593020707368851,0.227297842502594,0.20144298672676086,0.31106600165367126,0.27500206232070923,0.32245463132858276,0.26207226514816284,0.33640944957733154,0.20679529011249542,0.19425471127033234,0.32798925042152405,0.17914021015167236,0.12679773569107056,0.326707661151886,0.20887687802314758,0.9999999403953552,0.3314025402069092,0.19383679330348969,0.19128260016441345,0.20171743631362915,0.2215394526720047,0.2859278917312622,0.3185533583164215,0.28395789861679077,0.3375454545021057,0.2854815721511841,0.22226549685001373,0.29573580622673035,0.22215092182159424,0.23363275825977325,0.33854731917381287,0.24407106637954712,0.26093825697898865,0.3173159956932068,0.2349540740251541,0.26785677671432495,0.24481387436389923,0.24119125306606293,0.2385692149400711,0.2832101285457611,0.17683696746826172,0.3111942708492279,0.11236000061035156,0.2703700363636017,0.4085955023765564,0.24948763847351074,0.19771692156791687,0.1929667890071869
period,0.8018086552619934,0.41911688446998596,0.49968665838241577,0.5112126469612122,0.4263441860675812,0.4832690358161926,0.40777507424354553,0.5907517671585083,0.40132030844688416,0.6294007301330566,0.4410035014152527,0.4983711540699005,0.8445900678634644,0.4039022922515869,0.5736131072044373,0.7352508902549744,0.6079029440879822,0.8611931204795837,0.7107008099555969,0.4597999155521393,0.6793658137321472,0.6582897305488586,0.6074020862579346,0.6847237944602966,0.48129257559776306,0.41539305448532104,0.3683231472969055,0.8462162017822266,0.44700196385383606,0.48063021898269653,0.63981032371521,0.44704103469848633,0.5563514232635498,0.4964968264102936,0.7984023094177246,0.49961477518081665,0.4629698395729065,0.6725959777832031,0.7856106758117676,0.8722956776618958,0.8596733212471008,0.7979094982147217,0.6108875870704651,0.4853541851043701,0.6780003905296326,0.5419446229934692,0.5783439874649048,0.49687790870666504,0.5490686297416687,0.5994065403938293,0.5896599888801575,0.40425950288772583,0.5706890225410461,0.8151713609695435,0.5631954669952393,0.3964499831199646,0.6654684543609619,0.5518368482589722,0.46112775802612305,0.7029451727867126,0.449081152677536,0.3314025402069092,1.0,0.746965765953064,0.426454097032547,0.5879541039466858,0.6304699778556824,0.8401496410369873,0.6257629990577698,0.7627673149108887,0.7507479786872864,0.8248642683029175,0.5144896507263184,0.3825439512729645,0.6290228962898254,0.5335744023323059,0.8201814889907837,0.7033034563064575,0.4238029420375824,0.7855544090270996,0.5680662393569946,0.3975587487220764,0.7006863355636597,0.5813484787940979,0.5037434697151184,0.7692252397537231,0.5094029903411865,0.7556481957435608,0.4183235764503479,0.5331467390060425,0.7890923619270325,0.34760767221450806,0.3955462872982025,0.3780229985713959
era,0.6278936266899109,0.30121278762817383,0.3241967558860779,0.3933864235877991,0.3712320029735565,0.27521026134490967,0.2350178360939026,0.47425979375839233,0.30659812688827515,0.47686102986335754,0.32682299613952637,0.316973477602005,0.6668510437011719,0.36848753690719604,0.454349547624588,0.6385015249252319,0.32139456272125244,0.715220034122467,0.5641881823539734,0.30437496304512024,0.45979055762290955,0.44710543751716614,0.4197748899459839,0.4177705943584442,0.28206849098205566,0.31520524621009827,0.27392202615737915,0.6433881521224976,0.3487800359725952,0.360592782497406,0.4424906075000763,0.3098381757736206,0.4235430061817169,0.31351926922798157,0.5723814368247986,0.3483651578426361,0.3065062165260315,0.47039467096328735,0.5942813754081726,0.6830951571464539,0.6126737594604492,0.6492340564727783,0.32657402753829956,0.5304642915725708,0.5092888474464417,0.3743480443954468,0.43868488073349,0.38929831981658936,0.396148145198822,0.5043449401855469,0.5200154781341553,0.30976957082748413,0.4422619342803955,0.6511908173561096,0.3555596172809601,0.3308933675289154,0.5359355211257935,0.564251184463501,0.22279009222984314,0.45692211389541626,0.25991129875183105,0.19383679330348969,0.746965765953064,1.0,0.25447314977645874,0.42208296060562134,0.5888163447380066,0.6568891406059265,0.47580310702323914,0.5530283451080322,0.6345129013061523,0.5571519732475281,0.4454447031021118,0.2636248469352722,0.46953898668289185,0.37637102603912354,0.6774736642837524,0.45796266198158264,0.2937247157096863,0.5795758962631226,0.37064847350120544,0.43145352602005005,0.45328488945961,0.338749498128891,0.33120572566986084,0.7526980042457581,0.424596905708313,0.5123687386512756,0.32737088203430176,0.39826440811157227,0.6177316904067993,0.3121868669986725,0.3722490072250366,0.3259439170360565
språk,0.3660423159599304,0.23131154477596283,0.3388204872608185,0.5829278230667114,0.2714081108570099,0.3815511465072632,0.29519280791282654,0.3361218571662903,0.3338444232940674,0.29592934250831604,0.3815714120864868,0.359300434589386,0.4185987114906311,0.16930873692035675,0.29019537568092346,0.3952065706253052,0.3173418343067169,0.40007710456848145,0.3456236720085144,0.31714701652526855,0.2069132775068283,0.30111071467399597,0.33245012164115906,0.4573018252849579,0.33455991744995117,0.285210520029068,0.24005602300167084,0.47926655411720276,0.24563497304916382,0.22486358880996704,0.28250667452812195,0.2262697070837021,0.054613955318927765,0.2183661162853241,0.3831762969493866,0.32880544662475586,0.3864766061306,0.39053770899772644,0.3606773614883423,0.4044701159000397,0.33803433179855347,0.34167954325675964,0.35376688838005066,0.30380958318710327,0.4801306128501892,0.3336699903011322,0.3239494562149048,0.35303911566734314,0.3382498323917389,0.3426314890384674,0.34117528796195984,0.28150585293769836,0.34695902466773987,0.35597753524780273,0.36583051085472107,0.19006940722465515,0.2969296872615814,0.12751224637031555,0.13378804922103882,0.4664975702762604,0.34543320536613464,0.19128260016441345,0.426454097032547,0.25447314977645874,1.0,0.33884233236312866,0.22545494139194489,0.4029633700847626,0.29047146439552307,0.36507031321525574,0.41490793228149414,0.44728121161460876,0.05005504935979843,0.14547204971313477,0.347064346075058,0.19582121074199677,0.4927012026309967,0.41855716705322266,0.25597089529037476,0.37521690130233765,0.4441188871860504,0.2117641270160675,0.45230230689048767,0.2863408327102661,0.34687426686286926,0.4082184135913849,0.21304434537887573,0.2862350344657898,0.21004265546798706,0.3081742823123932,0.3231710195541382,0.18646560609340668,0.2773122489452362,0.18992887437343597
olik,0.6340108513832092,0.12215053290128708,0.4057219326496124,0.3152419924736023,0.24102948606014252,0.44223952293395996,0.33460533618927,0.46085894107818604,0.2938380837440491,0.470572292804718,0.32790273427963257,0.5331605672836304,0.661611020565033,0.23453788459300995,0.45411649346351624,0.5370743274688721,0.3394763767719269,0.48201724886894226,0.5410048961639404,0.3739508390426636,0.508641242980957,0.4346923232078552,0.49265754222869873,0.6159210801124573,0.35601791739463806,0.2710992097854614,0.20127753913402557,0.6601552367210388,0.2838916778564453,0.2934127151966095,0.45448121428489685,0.41053956747055054,0.21568013727664948,0.2574731409549713,0.5261695384979248,0.46451643109321594,0.3408282399177551,0.5950168967247009,0.5708012580871582,0.5670520663261414,0.5560344457626343,0.5413597226142883,0.5333311557769775,0.33067283034324646,0.5144475102424622,0.48398616909980774,0.36077287793159485,0.3620898127555847,0.5122019052505493,0.4112204611301422,0.5048794746398926,0.2705618143081665,0.5653612017631531,0.5801064968109131,0.5420606136322021,0.24858999252319336,0.44401776790618896,0.24744442105293274,0.25444337725639343,0.4208974242210388,0.34108105301856995,0.20171743631362915,0.5879541039466858,0.42208296060562134,0.33884233236312866,0.9999999403953552,0.4468621611595154,0.6165751218795776,0.5037932991981506,0.5388544797897339,0.5299742221832275,0.6523962616920471,0.24174177646636963,0.3299526274204254,0.5839314460754395,0.31300628185272217,0.6029607653617859,0.5685654878616333,0.39277932047843933,0.645912230014801,0.5771952867507935,0.2522786557674408,0.586121678352356,0.5131048560142517,0.34993308782577515,0.4819003641605377,0.36894211173057556,0.5962583422660828,0.28160786628723145,0.47643935680389404,0.4619239270687103,0.24970372021198273,0.34780341386795044,0.31079334020614624
annorlunda,0.6270100474357605,0.2401622086763382,0.34986966848373413,0.20584259927272797,0.1895207315683365,0.4065047800540924,0.20527349412441254,0.41391241550445557,0.16667671501636505,0.3808686435222626,0.3172299861907959,0.5240559577941895,0.6050922274589539,0.3324793577194214,0.36507588624954224,0.5735204815864563,0.23341186344623566,0.5102866291999817,0.5687198042869568,0.35014885663986206,0.4178552031517029,0.4620932638645172,0.29569849371910095,0.4830089211463928,0.29226213693618774,0.24797146022319794,0.2748308479785919,0.6118521690368652,0.33048391342163086,0.27340275049209595,0.4824862480163574,0.40464863181114197,0.32518771290779114,0.30232009291648865,0.5346831679344177,0.332884281873703,0.18086937069892883,0.483392596244812,0.5056382417678833,0.6610674262046814,0.5882080793380737,0.5511308908462524,0.3932771384716034,0.35234296321868896,0.4122602641582489,0.22621719539165497,0.22891607880592346,0.34459808468818665,0.34315359592437744,0.39872902631759644,0.5061381459236145,0.2697916626930237,0.3913367688655853,0.4362165927886963,0.29157084226608276,0.26431986689567566,0.43817609548568726,0.2837461829185486,0.20332743227481842,0.44567444920539856,0.3662165403366089,0.2215394526720047,0.6304699778556824,0.5888163447380066,0.22545494139194489,0.4468621611595154,1.0,0.5890747308731079,0.34546777606010437,0.5292791128158569,0.6172417402267456,0.5215981602668762,0.3440120220184326,0.3533378839492798,0.4909035861492157,0.33833491802215576,0.6278738975524902,0.469534695148468,0.488325297832489,0.5710387229919434,0.45500656962394714,0.30166512727737427,0.4227573275566101,0.4387719929218292,0.25941476225852966,0.5268940329551697,0.294854998588562,0.5293100476264954,0.22232699394226074,0.5145426988601685,0.6082901954650879,0.36933138966560364,0.34498584270477295,0.41174882650375366
stötta,0.8079637289047241,0.4164525866508484,0.5026025772094727,0.4880702495574951,0.3461551368236542,0.5689012408256531,0.3966790437698364,0.6967709064483643,0.35040950775146484,0.6523420810699463,0.46644753217697144,0.49533411860466003,0.8448948264122009,0.4193763732910156,0.7044200301170349,0.6780634522438049,0.5342879891395569,0.7788555026054382,0.6239607930183411,0.4305722713470459,0.7345525026321411,0.6523319482803345,0.650061845779419,0.7318373918533325,0.5484223961830139,0.4053271412849426,0.3858911991119385,0.7960358262062073,0.5345591306686401,0.5022321343421936,0.6804020404815674,0.3737688958644867,0.490858256816864,0.5730364918708801,0.8189658522605896,0.48470941185951233,0.4203813076019287,0.6105946898460388,0.8048489093780518,0.8245931267738342,0.7747439742088318,0.8069210052490234,0.5507256984710693,0.4550914168357849,0.6396828889846802,0.527797520160675,0.5402288436889648,0.528822124004364,0.5516584515571594,0.5313197374343872,0.5079265236854553,0.3839942216873169,0.6044852137565613,0.7689664959907532,0.5778812170028687,0.36045533418655396,0.6055745482444763,0.3673149645328522,0.5162400007247925,0.6598851084709167,0.37587645649909973,0.2859278917312622,0.8401496410369873,0.6568891406059265,0.4029633700847626,0.6165751218795776,0.5890747308731079,1.0,0.6237524151802063,0.7643345594406128,0.725304126739502,0.7904483079910278,0.4801301658153534,0.32811617851257324,0.6448700428009033,0.6380586624145508,0.800792396068573,0.6111605763435364,0.40498635172843933,0.733627438545227,0.6207197904586792,0.3891240656375885,0.6009035706520081,0.5841587781906128,0.5089508295059204,0.7806271910667419,0.5103036761283875,0.7143089175224304,0.5409150719642639,0.5182042121887207,0.7319467067718506,0.35768523812294006,0.3869827389717102,0.38366761803627014
stödja,0.5295906662940979,0.2753077745437622,0.2697660028934479,0.4453326463699341,0.3708692789077759,0.3536102771759033,0.2916772663593292,0.5316988229751587,0.30076590180397034,0.6246090531349182,0.25844091176986694,0.285922110080719,0.6172173619270325,0.29215696454048157,0.4316312372684479,0.5355498790740967,0.4285937249660492,0.5890763998031616,0.4365220069885254,0.2246176153421402,0.5313016772270203,0.4365749955177307,0.5222451090812683,0.5426880717277527,0.32761844992637634,0.33054283261299133,0.16292664408683777,0.5446485280990601,0.33431679010391235,0.3056948482990265,0.4078948497772217,0.20890267193317413,0.3517831861972809,0.29019179940223694,0.6102219820022583,0.3099229037761688,0.30131760239601135,0.549597978591919,0.6272023916244507,0.5721895098686218,0.6143172383308411,0.5991497039794922,0.49455726146698,0.31702515482902527,0.4803634583950043,0.403563529253006,0.3919001817703247,0.2863163352012634,0.44806063175201416,0.42012345790863037,0.37115320563316345,0.19020475447177887,0.6545084118843079,0.630172610282898,0.5904181003570557,0.33849596977233887,0.48881208896636963,0.2719327211380005,0.31567487120628357,0.49576839804649353,0.18162749707698822,0.3185533583164215,0.6257629990577698,0.47580310702323914,0.29047146439552307,0.5037932991981506,0.34546777606010437,0.6237524151802063,1.0,0.52610182762146,0.45194578170776367,0.5906538963317871,0.4260006546974182,0.243142768740654,0.43467649817466736,0.45841071009635925,0.5257170796394348,0.44280779361724854,0.3056469261646271,0.6062686443328857,0.42228811979293823,0.44210362434387207,0.35135072469711304,0.3385296165943146,0.308752179145813,0.5201318860054016,0.4316858649253845,0.5610700845718384,0.41782712936401367,0.28445130586624146,0.5047874450683594,0.29336628317832947,0.3366195559501648,0.32357364892959595
styresman,0.827839732170105,0.3184589445590973,0.38641026616096497,0.38208985328674316,0.3225483298301697,0.5608839392662048,0.4199426472187042,0.5126245617866516,0.18503215909004211,0.501594603061676,0.4130336046218872,0.505659282207489,0.7330635786056519,0.2888224124908447,0.5053964853286743,0.6871505975723267,0.47801658511161804,0.649355947971344,0.6664875149726868,0.5790979862213135,0.6298513412475586,0.6711447834968567,0.5045271515846252,0.6232089996337891,0.3958382308483124,0.3092496395111084,0.3285319209098816,0.7151960134506226,0.4823150038719177,0.4351329505443573,0.5471289753913879,0.4155518710613251,0.5816457271575928,0.40578362345695496,0.6788523197174072,0.5113292932510376,0.3595845699310303,0.6672019362449646,0.7358166575431824,0.7370073199272156,0.7637107372283936,0.6884564161300659,0.4455355107784271,0.2722451984882355,0.5213203430175781,0.49171197414398193,0.4377092719078064,0.3652416169643402,0.39659008383750916,0.47641855478286743,0.48754000663757324,0.3013790249824524,0.4870636463165283,0.7697882056236267,0.4023977220058441,0.2724573314189911,0.575061559677124,0.3914799690246582,0.4049719274044037,0.6246638298034668,0.4090189039707184,0.28395789861679077,0.7627673149108887,0.5530283451080322,0.36507031321525574,0.5388544797897339,0.5292791128158569,0.7643345594406128,0.52610182762146,1.0,0.6593812704086304,0.7957983613014221,0.39308086037635803,0.3175983130931854,0.5976977348327637,0.44641759991645813,0.7289389967918396,0.6373109817504883,0.3782857358455658,0.743482768535614,0.47820785641670227,0.2571239471435547,0.6531188488006592,0.6008777022361755,0.5238429307937622,0.6279804110527039,0.4365805387496948,0.6421464085578918,0.332949161529541,0.5309572219848633,0.7001769542694092,0.2123037427663803,0.29566192626953125,0.3176226019859314
publicera,0.6495926976203918,0.45185598731040955,0.45732155442237854,0.4180477261543274,0.30006447434425354,0.4375365078449249,0.28030285239219666,0.5101195573806763,0.23942209780216217,0.5440762639045715,0.43894776701927185,0.6239117383956909,0.8052740693092346,0.4115782380104065,0.5870755314826965,0.5945530533790588,0.5269325971603394,0.7267225384712219,0.6066935062408447,0.4459293484687805,0.5055375099182129,0.5517159104347229,0.5417377948760986,0.5937067866325378,0.4169233441352844,0.3240838348865509,0.4181387424468994,0.7903769016265869,0.408096045255661,0.5470872521400452,0.6018819808959961,0.4522818922996521,0.3803628087043762,0.40848684310913086,0.6799918413162231,0.43319258093833923,0.39389365911483765,0.5711756348609924,0.6763441562652588,0.81014084815979,0.6985311508178711,0.7317013144493103,0.49320027232170105,0.3353342115879059,0.6624338030815125,0.3902967870235443,0.40981024503707886,0.5966014266014099,0.4049850106239319,0.52662593126297,0.5882872343063354,0.3872317671775818,0.43969592452049255,0.5914172530174255,0.4419573247432709,0.3051329553127289,0.5496595501899719,0.4084928035736084,0.3619960844516754,0.7064161896705627,0.4693296551704407,0.3375454545021057,0.7507479786872864,0.6345129013061523,0.41490793228149414,0.5299742221832275,0.6172417402267456,0.725304126739502,0.45194578170776367,0.6593812704086304,1.0000001192092896,0.6414003372192383,0.39451390504837036,0.35064172744750977,0.6413887739181519,0.46546369791030884,0.857166588306427,0.5867792963981628,0.36396944522857666,0.6594893932342529,0.6214065551757812,0.3548833727836609,0.5771759152412415,0.5760221481323242,0.45627379417419434,0.7735886573791504,0.4166199862957001,0.6073287129402161,0.3523636758327484,0.5592323541641235,0.7919639945030212,0.44327911734580994,0.39787912368774414,0.3932454586029053
princip,0.8509685397148132,0.27027714252471924,0.46545878052711487,0.4171698987483978,0.3582465648651123,0.5615996718406677,0.4216267466545105,0.5202393531799316,0.3292328119277954,0.49630334973335266,0.4159260094165802,0.483413964509964,0.77925044298172,0.28521454334259033,0.5489871501922607,0.6982374787330627,0.5696620345115662,0.6675059795379639,0.7215912342071533,0.5193796157836914,0.6987259387969971,0.6398084759712219,0.5421658158302307,0.6915417313575745,0.4645671546459198,0.3081253170967102,0.27348896861076355,0.766735851764679,0.45679566264152527,0.3840453028678894,0.545936644077301,0.40592458844184875,0.4991838037967682,0.4625577926635742,0.7529498338699341,0.5541496872901917,0.4999130368232727,0.7548602819442749,0.7181231379508972,0.7646166086196899,0.7510055899620056,0.7001250982284546,0.6090880632400513,0.36297670006752014,0.6393827199935913,0.5170540809631348,0.45616060495376587,0.41516101360321045,0.5119243264198303,0.4942435026168823,0.550714373588562,0.35434338450431824,0.5329841375350952,0.7902600169181824,0.5224754810333252,0.3667779266834259,0.5388345122337341,0.443184494972229,0.4150049090385437,0.5993062257766724,0.3664971888065338,0.2854815721511841,0.8248642683029175,0.5571519732475281,0.44728121161460876,0.6523962616920471,0.5215981602668762,0.7904483079910278,0.5906538963317871,0.7957983613014221,0.6414003372192383,0.9999999403953552,0.30786171555519104,0.358508437871933,0.6299721002578735,0.3993450999259949,0.715583086013794,0.7012353539466858,0.38035404682159424,0.8141953945159912,0.5818907022476196,0.1953604817390442,0.6911686062812805,0.5915918946266174,0.4532545208930969,0.6484634876251221,0.5389400124549866,0.72226482629776,0.39918088912963867,0.5174517035484314,0.6753677129745483,0.30114611983299255,0.3691002428531647,0.35623428225517273
förbi,0.32171985507011414,0.37466534972190857,0.1930369734764099,0.21482279896736145,0.2384367734193802,0.1566898226737976,0.1779562085866928,0.4911145865917206,0.09534362703561783,0.5553532838821411,0.20469164848327637,0.22466988861560822,0.4767642617225647,0.416223406791687,0.46282604336738586,0.4538474678993225,0.28854691982269287,0.4617072343826294,0.36758390069007874,0.05975111946463585,0.4034118950366974,0.3956321179866791,0.47038534283638,0.3075058162212372,0.3738184869289398,0.2244882881641388,0.135443314909935,0.4963035583496094,0.2713899612426758,0.42215266823768616,0.4217792749404907,0.23336665332317352,0.3851797580718994,0.3665083646774292,0.5388884544372559,0.04424131661653519,0.1204509437084198,0.2799718677997589,0.4619794487953186,0.4564916491508484,0.43401044607162476,0.553012490272522,0.3491491973400116,0.19258293509483337,0.28764352202415466,0.24397633969783783,0.20638269186019897,0.29156285524368286,0.34778204560279846,0.48744919896125793,0.373979777097702,0.09867488592863083,0.43264883756637573,0.36813318729400635,0.3065393567085266,0.17672878503799438,0.3501598834991455,0.2200974076986313,0.3552493751049042,0.3663027584552765,0.23106740415096283,0.22226549685001373,0.5144896507263184,0.4454447031021118,0.05005504935979843,0.24174177646636963,0.3440120220184326,0.4801301658153534,0.4260006546974182,0.39308086037635803,0.39451390504837036,0.30786171555519104,1.0,0.23758719861507416,0.37850072979927063,0.5782827138900757,0.423955500125885,0.212520569562912,0.19330568611621857,0.3754962384700775,0.21226072311401367,0.3771480619907379,0.13956500589847565,0.26530906558036804,0.10922247916460037,0.5066856145858765,0.2751019299030304,0.487552285194397,0.4750426113605499,0.1968817114830017,0.3787105679512024,0.1507534682750702,0.20624175667762756,0.19981391727924347
förra,0.2974820137023926,0.2599208652973175,0.2103830873966217,0.09537026286125183,0.1161617860198021,0.18473662436008453,0.14290612936019897,0.17795369029045105,0.11593900620937347,0.2730257511138916,0.13960441946983337,0.2551860809326172,0.402648001909256,0.27997809648513794,0.31694507598876953,0.34618276357650757,0.21208027005195618,0.3725723326206207,0.26099473237991333,0.26991236209869385,0.2695142328739166,0.3520141839981079,0.26043930649757385,0.36484992504119873,0.23318806290626526,0.15870825946331024,0.2279101014137268,0.4325900673866272,0.24620124697685242,0.291300505399704,0.3390010893344879,0.10439433157444,0.332474023103714,0.2793879508972168,0.319087415933609,0.1285940706729889,0.19367262721061707,0.26196709275245667,0.4341209828853607,0.43956080079078674,0.3124331831932068,0.47202277183532715,0.33244258165359497,0.166584774851799,0.3286096751689911,0.22724010050296783,0.2020150125026703,0.31322887539863586,0.20483234524726868,0.22217504680156708,0.28458237648010254,0.21265526115894318,0.3035987317562103,0.33933225274086,0.18233869969844818,0.17701952159404755,0.26198819279670715,0.21015188097953796,0.1772763431072235,0.28101009130477905,0.19836243987083435,0.29573580622673035,0.3825439512729645,0.2636248469352722,0.14547204971313477,0.3299526274204254,0.3533378839492798,0.32811617851257324,0.243142768740654,0.3175983130931854,0.35064172744750977,0.358508437871933,0.23758719861507416,0.9999999403953552,0.3184773325920105,0.2993936240673065,0.41818779706954956,0.2566864490509033,0.26644864678382874,0.3195529878139496,0.2645154595375061,0.14866647124290466,0.27693161368370056,0.24114692211151123,0.24231085181236267,0.3102973997592926,0.23925301432609558,0.35811054706573486,0.1891915500164032,0.28411924839019775,0.45864447951316833,0.23270545899868011,0.1722635179758072,0.3849681317806244
